edad,peso,altura,horas,objetivo,animo,nivel
70,45,200,10,1,0,1
43,111,156,1,0,4,0
63,102,159,10,1,4,1
37,120,191,8,3,2,1
49,58,169,7,1,0,2
36,81,150,8,2,0,1
23,109,177,2,0,0,0
32,61,187,2,3,4,0
24,78,192,8,3,4,2
68,114,182,3,3,2,0
64,89,166,6,3,0,1
46,59,187,6,0,3,1
58,52,196,7,2,1,1
16,54,181,8,2,3,1
16,70,200,2,2,4,0
70,106,157,1,0,1,0
59,50,161,1,0,3,0
63,87,194,5,0,1,1
15,58,152,7,2,1,1
58,68,196,7,3,1,1
36,106,162,6,3,0,1
42,51,197,4,1,3,1
33,115,179,3,0,2,1
21,114,171,6,0,0,1
17,54,166,8,2,1,1
47,78,199,8,2,1,1
16,83,161,4,3,1,0
56,52,170,1,3,3,0
44,68,164,3,0,0,1
18,50,181,1,3,1,0
42,78,153,2,1,2,0
39,80,178,7,0,1,1
36,84,198,6,3,4,1
68,87,153,5,1,3,1
64,54,196,7,0,1,1
35,55,178,2,3,4,0
16,117,179,4,1,1,1
70,95,188,7,0,3,1
33,77,195,8,1,2,2
33,79,166,7,0,4,1
53,72,160,10,2,0,1
49,80,196,10,1,4,2
53,110,177,3,2,3,0
33,120,151,5,2,2,1
31,59,189,2,3,3,0
58,65,192,1,1,1,0
46,107,171,8,3,3,1
29,53,183,1,0,0,0
44,108,180,5,0,3,0
33,78,161,7,1,0,2
35,78,156,9,2,2,1
26,50,189,2,0,1,0
69,116,160,4,0,1,0
35,51,153,2,1,0,1
36,48,158,9,3,0,1
17,80,151,4,1,3,1
47,54,187,4,2,0,0
70,74,150,2,1,4,0
51,74,168,2,2,3,0
61,81,185,6,2,4,1
18,105,169,4,0,1,1
23,116,160,5,1,2,1
49,111,183,5,3,1,0
21,46,184,2,2,4,0
37,64,169,2,3,0,0
65,105,197,3,1,1,1
60,51,151,4,0,1,1
57,79,152,4,0,0,0
23,58,185,7,3,0,1
22,101,197,1,1,2,1
21,103,177,4,2,0,1
39,71,173,3,1,0,1
44,85,185,10,1,0,2
28,74,164,7,3,1,1
54,62,199,2,2,0,0
69,57,158,7,2,1,1
62,104,165,8,0,3,1
53,68,154,6,0,1,1
67,49,200,8,0,1,1
27,81,188,7,0,2,2
70,63,150,9,2,3,1
58,109,187,1,2,1,0
67,53,150,5,0,4,1
45,86,165,8,0,1,1
56,74,174,8,3,3,1
26,71,151,8,0,0,1
62,86,178,8,1,0,1
15,81,198,7,1,4,2
33,72,199,7,1,4,2
61,47,150,4,1,3,1
66,92,162,5,3,2,0
36,68,170,7,3,2,1
66,79,169,10,0,3,1
23,78,175,5,3,0,1
56,80,170,8,1,1,1
25,76,181,3,3,2,1
48,103,159,2,2,0,0
22,52,196,5,1,2,1
16,115,152,7,3,0,1
45,70,175,9,2,3,1
43,77,185,7,2,1,1
42,104,172,8,0,1,1
33,56,183,3,2,0,1
21,99,178,2,3,2,0
51,95,173,8,1,2,1
64,75,159,5,2,0,0
24,111,167,6,2,2,1
17,62,188,6,1,2,1
55,92,178,8,1,0,1
65,108,167,8,2,1,1
30,49,185,10,0,0,1
69,99,150,8,2,2,1
63,76,163,4,0,1,0
21,62,172,5,2,4,1
38,81,167,9,0,4,1
61,96,187,1,0,2,0
49,75,194,6,0,3,1
19,58,195,7,0,4,1
53,112,175,4,2,4,0
53,51,190,6,0,2,1
65,45,163,6,1,0,1
54,46,157,8,1,4,1
66,101,150,6,1,0,1
33,112,153,8,1,2,2
32,101,171,9,0,3,1
20,73,180,10,0,1,2
19,89,165,4,2,0,1
53,74,157,9,2,4,1
70,76,189,2,2,3,0
22,117,180,5,3,2,1
51,100,161,4,1,3,1
32,45,185,6,3,3,1
46,48,185,1,2,4,0
15,48,200,2,0,0,0
18,111,190,4,0,0,1
50,66,154,3,1,3,1
19,52,186,8,3,1,1
67,100,194,4,0,4,1
64,57,157,8,1,2,2
44,64,157,5,0,1,1
38,73,176,1,2,3,0
58,98,168,8,1,2,1
41,108,185,3,3,3,0
47,118,151,7,2,3,1
54,46,188,10,1,4,1
21,107,188,2,3,2,0
64,49,186,3,0,0,0
58,111,180,10,1,1,1
52,109,182,10,3,1,1
51,67,193,3,0,4,0
24,107,178,9,1,1,2
68,74,165,1,2,3,0
54,50,152,6,2,2,1
50,72,196,4,0,0,0
56,53,195,4,2,1,0
34,59,168,4,0,3,1
47,89,175,9,2,4,1
27,50,197,6,1,3,2
34,48,162,8,0,0,1
37,105,195,2,0,3,0
59,46,163,6,1,1,1
18,111,165,2,1,3,1
33,96,154,5,1,1,1
52,84,185,10,2,0,1
32,111,175,2,2,0,0
41,59,185,2,0,0,0
54,108,163,2,2,4,0
24,82,184,5,0,1,1
19,83,151,6,2,4,1
30,92,152,2,2,3,0
21,112,179,7,3,0,1
34,94,187,5,2,0,1
37,120,155,5,2,0,0
35,73,193,8,2,0,1
41,79,180,3,2,2,1
38,96,171,1,2,0,0
44,86,178,10,0,0,1
23,84,172,9,0,4,1
62,88,152,5,2,4,0
43,120,161,4,3,3,0
67,61,167,1,0,1,0
24,94,197,7,0,3,2
22,95,190,10,3,0,2
45,109,198,1,3,3,0
19,112,192,6,3,4,1
57,90,189,7,3,0,1
20,93,179,1,3,0,0
52,97,167,7,2,0,1
26,54,150,2,1,2,1
18,67,184,9,3,1,1
65,89,197,1,3,2,0
68,120,185,9,1,3,1
48,105,194,8,1,1,1
50,114,161,1,3,3,0
18,63,197,7,0,3,1
48,117,195,9,0,4,1
39,104,179,9,0,4,1
34,67,197,2,1,1,1
65,112,177,9,3,2,1
63,85,168,9,2,4,1
21,87,167,3,0,4,1
27,72,171,8,0,1,2
41,119,167,4,0,2,0
59,84,176,3,1,0,1
41,72,181,2,2,0,0
37,75,173,3,1,3,1
39,120,182,1,3,1,0
59,117,176,10,0,0,1
67,118,158,10,2,4,1
21,56,188,10,2,3,1
23,94,187,8,3,3,2
15,51,150,2,0,3,0
43,53,173,8,2,1,1
66,110,153,8,2,2,1
60,60,198,7,0,3,1
23,98,178,6,3,2,1
63,61,193,2,2,0,0
17,83,191,10,1,0,2
34,49,154,4,3,0,1
26,89,186,1,0,1,1
61,55,190,5,2,2,0
45,105,180,9,0,1,1
31,98,191,4,3,0,1
48,82,151,8,0,0,1
47,73,193,7,3,0,1
66,97,189,5,3,4,0
15,92,165,3,3,2,0
43,94,167,9,3,0,1
63,51,158,7,2,1,1
30,69,197,1,2,3,0
37,73,184,10,3,0,1
16,105,196,9,3,2,1
15,96,193,4,1,3,1
40,101,194,8,3,1,1
19,72,181,7,0,0,2
19,91,189,7,2,3,2
52,116,189,4,2,0,0
15,84,189,1,1,2,1
58,70,195,10,0,0,1
57,83,154,4,0,2,0
27,97,178,7,3,0,1
41,113,167,6,1,4,1
45,99,173,7,3,1,1
36,111,195,10,1,0,1
49,103,164,8,1,3,1
62,60,190,10,0,3,1
62,76,190,8,2,2,1
69,104,153,2,2,1,0
56,80,163,3,1,4,1
67,105,182,3,3,4,0
51,110,187,5,2,4,0
69,101,170,3,2,3,0
52,61,188,10,2,1,1
29,87,153,1,2,3,0
35,96,197,9,2,2,2
38,103,174,5,1,0,1
68,79,162,1,2,1,0
42,60,185,10,0,0,1
53,64,152,10,1,0,1
62,102,154,1,0,3,0
50,50,162,2,1,2,0
39,69,164,3,1,4,1
21,72,160,3,3,3,1
27,111,159,6,1,0,2
44,91,199,3,2,3,1
20,110,159,8,1,3,2
21,62,160,4,3,2,1
43,84,177,7,0,0,1
49,50,181,5,3,0,0
45,92,156,1,0,0,0
70,60,179,3,3,3,0
27,73,166,2,2,0,1
45,105,162,8,3,1,1
56,91,166,4,3,3,0
38,78,155,10,0,4,1
66,117,151,2,3,1,0
15,67,189,10,1,4,1
61,103,198,3,1,2,1
50,77,162,5,1,2,1
20,75,163,9,3,2,1
36,46,194,2,1,4,0
55,106,193,3,2,0,0
28,116,190,8,3,2,1
31,95,182,2,2,4,0
50,52,174,3,1,4,1
18,112,152,5,3,1,1
55,96,173,10,2,2,1
39,46,198,4,2,4,0
57,46,162,2,1,1,0
42,109,198,3,2,4,0
68,95,178,4,3,1,0
56,89,190,6,3,1,1
49,91,196,8,2,3,1
42,95,174,5,0,1,0
61,93,176,6,1,4,1
61,112,155,10,3,2,1
19,80,152,6,3,0,1
66,118,168,2,0,1,0
41,63,200,7,2,2,1
27,81,190,2,1,1,1
30,71,179,6,2,1,2
43,103,193,4,2,2,0
65,72,182,4,0,4,1
47,107,199,5,0,3,0
40,65,173,10,0,4,1
25,117,184,3,0,3,1
18,61,185,1,2,3,0
70,95,194,8,3,0,1
65,79,183,8,1,4,2
43,120,177,9,2,3,1
45,77,150,4,0,4,0
47,68,168,9,0,1,1
18,108,181,1,3,0,0
29,86,169,7,1,3,2
52,49,163,5,1,2,1
51,45,197,9,0,0,1
54,115,190,9,3,3,1
46,77,172,2,2,0,0
43,96,198,8,3,4,1
52,114,168,1,1,3,0
28,113,188,1,1,4,1
21,99,154,7,1,0,2
58,95,167,2,0,3,0
60,47,186,7,3,2,1
28,77,178,2,2,3,1
68,53,169,1,3,2,0
32,80,156,7,3,4,1
31,90,169,1,2,4,0
17,90,178,9,1,4,1
35,72,177,3,3,2,1
65,49,187,2,0,3,0
60,114,165,10,3,4,1
56,75,197,9,0,4,1
56,96,194,1,0,3,0
42,79,161,1,0,1,0
17,109,195,2,2,1,0
43,107,189,4,1,2,1
50,66,185,6,0,4,1
40,102,169,1,2,0,0
57,98,190,9,2,2,1
43,115,186,9,1,0,1
56,78,177,2,0,0,0
42,80,175,1,2,1,0
29,53,155,6,2,1,2
65,48,178,10,2,3,1
57,72,163,6,0,3,1
63,60,199,8,0,4,1
19,104,175,10,3,0,1
37,90,161,8,2,2,1
48,103,194,6,0,0,1
52,85,200,1,2,2,0
33,102,199,9,0,4,2
40,97,194,1,3,3,0
39,120,175,10,2,0,1
31,79,169,6,1,4,2
24,57,159,5,3,3,1
47,62,179,2,0,3,0
35,104,173,5,0,3,1
26,86,171,5,1,0,1
37,82,168,6,1,4,1
58,90,200,5,2,0,1
37,69,181,10,0,2,1
26,97,181,3,2,3,1
41,110,195,2,1,1,0
39,111,167,2,0,1,0
20,99,151,1,2,2,0
40,98,160,1,3,0,0
21,58,184,6,3,0,1
23,90,180,5,3,2,1
69,115,191,8,1,3,1
51,95,171,4,0,0,0
31,62,189,9,3,1,1
30,85,178,7,1,1,2
30,77,169,3,3,2,1
63,94,168,8,0,0,1
28,46,158,7,1,1,2
52,100,169,5,1,2,1
42,72,161,9,0,3,1
70,54,154,6,3,3,1
62,96,157,3,1,4,1
65,57,167,3,0,4,1
63,82,173,8,0,1,1
37,112,161,1,2,1,0
23,49,195,4,1,3,1
31,119,163,3,0,1,1
21,67,161,10,2,2,2
22,107,198,1,2,3,0
22,56,156,3,3,0,1
47,45,192,6,2,0,1
26,94,193,5,0,1,1
16,119,177,10,0,1,1
65,100,151,1,0,4,0
56,97,168,1,0,1,0
50,45,176,8,1,0,1
52,92,193,10,0,3,1
38,58,173,10,3,3,1
23,84,152,7,0,1,1
60,87,161,4,0,4,0
57,110,184,4,3,1,0
19,62,151,1,1,3,1
53,105,167,1,2,2,0
34,111,167,2,1,1,1
42,114,195,10,1,0,1
63,115,157,3,1,1,1
24,119,165,7,1,1,2
69,106,161,6,1,4,1
60,105,189,8,1,4,1
70,73,163,3,2,3,0
19,72,191,5,3,2,1
40,67,153,6,3,3,1
53,97,179,3,3,1,0
63,46,172,1,2,3,0
29,92,175,10,3,2,1
69,66,199,10,1,0,1
35,99,177,2,1,4,1
50,75,172,10,1,3,2
18,108,194,10,0,0,1
40,119,153,4,3,0,0
43,52,181,3,1,0,1
50,86,194,4,3,3,1
40,80,151,7,2,1,1
55,115,179,9,1,2,1
49,82,183,4,2,4,1
30,51,177,10,2,1,1
17,66,168,8,3,0,1
34,55,156,3,3,4,1
32,51,169,2,2,4,0
41,95,199,6,2,4,1
68,112,195,4,3,3,0
53,63,165,1,1,1,1
44,63,167,10,3,1,1
40,88,191,1,1,3,1
60,107,168,10,0,0,1
38,91,181,8,0,4,1
67,62,156,7,1,3,2
38,109,184,8,2,4,1
70,105,183,4,3,3,0
20,66,188,4,0,2,1
56,98,162,1,0,1,0
65,90,193,7,3,2,1
24,97,188,8,1,2,2
27,120,172,7,1,4,2
34,53,151,9,2,2,2
68,79,160,10,2,1,1
27,77,153,6,0,3,1
64,87,193,3,3,1,1
46,80,153,8,3,4,1
41,79,190,4,3,3,1
51,86,192,2,0,2,0
24,52,159,3,0,4,1
37,88,157,6,2,0,1
56,80,191,1,3,3,0
58,54,177,7,2,4,1
63,75,158,9,2,3,1
67,114,171,9,0,1,1
36,88,159,5,0,0,0
49,106,164,6,3,3,1
56,54,176,9,2,1,1
68,76,200,10,3,3,1
36,90,169,7,1,4,1
62,79,194,2,3,0,0
31,110,187,2,0,2,0
39,55,167,8,3,1,1
34,100,155,8,1,1,2
62,67,191,7,3,0,1
45,50,195,1,2,3,0
53,95,157,8,1,0,1
30,76,156,10,0,1,1
24,82,172,9,2,2,1
31,108,160,7,2,1,1
64,96,180,8,2,0,1
63,81,152,3,2,3,0
35,67,188,4,0,2,1
24,100,176,8,3,3,1
21,98,188,8,0,3,1
39,102,165,8,1,3,1
19,62,162,9,3,1,2
20,78,170,6,0,1,2
41,66,185,9,1,0,1
18,49,169,6,0,3,1
35,45,191,1,2,1,0
68,119,155,8,2,3,1
53,62,198,4,1,4,1
37,112,160,1,0,4,0
60,87,177,5,0,0,0
33,73,185,4,2,1,1
40,70,173,5,3,2,1
46,102,177,1,2,1,0
17,79,165,2,2,3,0
49,58,196,7,0,3,1
43,91,169,7,1,0,1
34,100,187,8,1,4,2
55,61,167,5,0,3,1
30,71,155,4,1,2,1
38,92,169,8,3,4,1
23,47,192,7,3,0,1
54,45,168,10,1,4,1
41,97,174,5,1,2,1
37,86,188,2,1,2,1
16,103,161,6,0,4,1
21,54,182,1,2,0,0
29,56,197,9,3,1,1
44,76,183,8,3,2,1
19,74,197,8,3,1,1
41,72,159,6,3,0,1
39,52,161,10,0,0,1
37,85,152,9,0,3,1
23,104,174,4,2,0,1
15,77,175,3,2,1,1
40,98,165,1,0,0,0
56,110,155,7,1,0,1
64,61,172,1,1,3,1
22,112,170,10,2,3,1
52,79,169,4,2,2,0
47,103,161,6,2,3,1
23,86,194,2,3,3,1
48,87,162,1,0,4,0
55,92,184,4,3,1,0
70,102,178,10,0,3,1
52,73,181,9,2,3,1
41,46,199,9,0,1,1
69,112,166,3,2,0,0
48,93,154,9,0,1,1
17,53,183,3,0,1,0
46,98,182,6,0,4,1
66,53,193,7,2,0,1
69,53,199,5,0,1,0
56,115,165,8,2,0,1
68,69,186,7,1,0,1
63,108,193,5,0,4,0
25,47,157,3,1,1,1
50,53,197,4,3,0,0
50,47,179,8,3,3,1
49,88,159,6,2,1,1
68,99,168,4,1,1,1
36,100,189,7,3,1,1
65,89,178,4,0,3,0
29,92,185,7,3,4,2
52,89,197,3,2,4,1
34,52,158,6,0,1,2
62,119,158,3,2,2,0
36,69,184,5,2,0,1
56,76,152,6,2,4,1
49,71,190,10,0,1,1
65,65,160,10,0,1,1
28,114,164,6,3,3,1
17,77,173,6,0,4,1
50,60,188,3,2,3,0
22,102,192,4,3,0,1
70,96,150,5,0,2,0
23,115,151,2,2,3,0
42,61,194,2,1,0,0
53,94,161,10,0,1,1
39,47,161,8,2,3,1
28,65,150,10,2,4,1
67,65,177,2,2,3,0
29,69,187,10,3,2,1
20,101,156,10,2,1,1
56,87,168,7,2,1,1
27,57,191,9,3,2,1
70,99,185,2,1,0,0
17,119,187,4,0,0,0
16,80,154,8,0,3,1
43,98,150,2,3,0,0
46,69,200,3,0,0,0
20,78,171,6,2,2,2
54,119,169,8,2,4,1
59,117,175,7,2,2,1
16,81,151,8,0,4,1
19,113,168,2,1,3,1
23,64,180,1,1,0,1
49,81,181,10,2,0,1
43,58,192,8,2,4,1
58,99,190,2,2,3,0
53,68,197,7,3,3,1
32,57,172,4,2,0,1
70,118,196,7,2,0,1
53,94,183,4,1,1,1
53,69,163,10,0,2,1
52,63,169,9,0,1,1
16,81,151,8,2,1,1
58,108,163,6,2,4,1
25,81,189,5,2,0,1
45,78,188,1,3,0,0
33,102,175,8,0,0,1
41,75,165,3,0,2,0
69,83,150,3,2,3,0
63,60,159,6,3,2,1
56,115,170,3,3,1,0
48,57,158,10,3,3,1
20,69,163,2,3,1,1
37,78,200,5,1,2,1
37,115,178,4,1,3,1
49,65,175,5,0,3,1
66,115,170,2,0,0,0
53,61,152,3,2,3,1
67,56,157,6,3,3,1
46,58,178,6,1,1,1
42,91,181,10,0,1,1
15,106,153,2,1,1,0
59,81,187,4,3,3,1
24,58,168,7,0,4,2
50,99,162,9,1,2,1
47,48,180,9,1,4,1
30,51,170,4,2,3,1
36,113,165,8,1,1,1
36,103,200,5,2,4,1
55,81,178,5,0,1,1
56,46,160,5,1,2,1
17,52,169,10,0,0,1
55,53,153,5,1,0,1
68,107,184,9,2,1,1
67,53,177,1,3,4,0
48,74,164,8,2,3,1
45,97,157,8,3,1,1
50,73,192,4,2,0,0
22,45,198,3,2,3,1
36,66,157,9,3,3,1
32,60,156,8,3,3,2
57,69,165,2,2,4,0
36,106,185,6,1,1,1
51,113,161,5,0,2,0
18,78,158,6,0,3,1
31,92,194,5,1,4,2
48,90,176,8,0,2,1
23,69,155,2,0,3,0
18,70,195,4,1,0,1
33,46,176,5,3,1,1
32,111,178,10,1,0,2
17,53,198,10,2,1,1
51,63,172,10,0,1,1
59,116,152,4,1,2,1
19,65,199,10,1,3,2
54,75,169,8,1,1,2
17,84,193,10,0,3,1
21,120,181,2,1,3,1
50,62,194,9,1,4,1
37,92,168,3,0,1,0
40,108,190,5,0,0,0
38,83,191,7,0,4,1
62,92,193,2,0,2,0
16,89,156,9,3,1,1
68,57,191,5,2,1,0
49,99,155,3,0,3,0
26,68,189,10,0,3,1
45,114,156,6,1,1,1
26,119,190,7,3,4,1
69,76,173,8,1,3,2
34,48,166,5,0,3,1
61,99,179,9,2,0,1
45,52,196,5,1,4,1
17,72,157,3,1,0,1
34,83,155,4,2,1,1
70,83,179,7,2,4,1
16,77,182,4,0,2,1
55,65,184,2,3,0,0
38,115,195,5,2,4,0
32,113,177,1,0,3,0
64,67,168,9,1,3,2
48,51,192,8,2,1,1
61,61,176,6,2,1,1
20,104,171,3,1,4,1
34,90,182,4,0,1,1
21,68,151,8,1,2,2
35,50,150,4,3,1,1
62,98,190,4,3,2,0
68,70,152,8,1,4,1
53,93,171,3,2,3,0
26,97,193,1,1,3,1
35,51,167,5,1,2,1
18,85,166,9,0,1,1
51,90,185,4,2,4,1
58,103,190,10,2,3,1
19,60,197,5,3,2,1
33,62,160,1,2,4,1
52,93,186,1,3,3,0
34,45,188,10,1,1,2
24,59,182,2,2,4,0
65,64,157,9,2,2,1
37,108,172,2,3,0,0
19,80,172,1,1,4,1
27,93,164,5,1,4,1
63,95,170,4,2,3,0
33,98,199,4,1,0,2
52,106,168,10,0,0,1
54,116,176,10,1,4,1
58,53,153,5,2,3,1
68,83,167,6,0,0,1
22,116,155,5,0,2,1
53,49,169,7,1,3,1
30,51,172,3,0,0,1
30,68,157,2,0,2,0
41,109,185,10,2,2,1
44,115,178,10,1,3,1
27,119,150,2,1,1,1
63,59,176,1,1,2,0
65,98,182,3,0,4,0
28,109,150,9,0,0,1
41,88,167,9,1,2,1
20,57,167,9,3,2,2
51,78,176,9,2,4,1
50,99,174,3,3,4,0
65,85,160,5,3,3,0
47,77,198,2,3,1,0
38,91,169,8,1,4,1
56,49,165,2,0,1,0
34,110,177,6,3,3,1
67,76,183,5,3,2,1
34,87,158,2,3,3,0
54,77,176,9,1,0,2
20,80,171,8,0,3,1
20,56,158,9,0,3,2
52,75,162,2,0,0,0
17,103,173,10,2,2,1
63,71,173,3,3,3,1
49,76,197,6,3,3,1
55,85,165,6,0,4,1
33,50,195,10,2,2,1
61,54,173,4,0,4,0
46,114,185,7,3,2,1
31,87,181,6,3,4,2
69,72,156,10,1,0,1
33,87,151,5,1,1,1
59,48,198,10,1,4,1
42,62,191,9,0,2,1
52,75,150,9,0,4,1
70,48,176,4,0,2,0
39,56,169,4,1,1,1
55,56,160,9,0,0,1
46,78,182,1,2,3,0
25,109,154,1,1,4,1
55,117,174,8,2,2,1
53,74,168,4,2,0,1
43,74,176,4,2,0,1
20,52,168,8,2,1,1
56,69,154,5,1,4,1
27,101,193,10,0,1,1
55,67,150,10,3,0,1
38,72,188,4,2,3,1
27,72,154,7,3,0,1
40,83,173,7,3,0,1
65,107,160,8,2,0,1
53,107,198,9,1,3,1
36,92,188,1,2,4,0
31,90,158,6,2,3,1
62,52,176,1,3,1,0
33,97,171,7,3,3,1
64,112,182,3,3,3,0
22,61,193,9,3,3,1
30,104,166,4,0,0,1
40,75,195,1,2,4,0
69,92,180,1,2,3,0
27,117,186,4,2,2,1
70,77,172,10,0,1,1
32,51,188,6,3,1,1
55,50,162,6,0,1,1
66,64,166,9,3,1,1
29,52,172,1,0,1,0
38,46,166,10,0,2,1
50,56,196,4,3,3,0
58,52,189,9,1,3,1
24,54,189,10,1,4,2
48,80,155,4,0,0,0
68,69,175,3,2,4,1
62,55,192,7,3,3,1
19,59,199,5,3,1,1
41,82,160,6,3,4,1
62,86,177,7,0,3,1
15,106,155,6,3,3,1
67,57,186,2,0,0,0
31,114,182,4,2,0,1
61,63,168,6,3,0,1
18,61,163,1,0,3,1
55,89,185,6,2,0,1
64,48,187,10,3,3,1
29,52,156,9,2,4,2
33,117,193,5,1,1,1
28,104,199,3,2,2,1
24,103,168,6,3,0,1
44,83,184,4,0,2,1
19,92,191,6,2,2,2
29,108,168,4,2,0,1
26,79,193,1,2,0,1
48,54,191,5,0,1,0
37,119,177,10,1,1,1
61,58,160,8,1,1,2
69,99,167,10,0,3,1
44,58,160,9,1,4,2
70,106,151,2,3,4,0
46,109,159,6,0,2,1
63,94,188,8,1,1,2
16,99,197,7,3,0,1
29,116,199,7,0,0,1
32,89,186,9,2,2,2
20,91,186,10,3,1,2
39,66,181,10,0,4,1
34,108,163,2,2,4,0
34,85,165,5,1,1,1
26,54,161,9,3,4,2
23,108,169,4,2,0,1
40,71,190,3,3,0,0
65,118,162,8,3,3,1
58,120,197,2,2,0,0
15,70,189,7,3,2,1
54,57,161,1,2,3,0
26,63,181,2,2,0,0
25,63,153,6,2,3,2
19,52,173,9,0,0,1
16,87,152,6,0,3,1
27,58,182,4,0,0,1
58,45,196,1,0,0,0
41,119,170,1,3,3,0
70,50,180,5,3,1,0
56,109,164,8,0,3,1
23,100,193,9,0,3,2
30,77,164,7,3,2,1
25,95,195,1,0,3,1
52,61,184,4,0,2,0
45,101,176,8,2,2,1
56,94,177,3,2,2,0
63,117,160,5,3,0,0
39,115,182,2,0,2,0
25,114,195,8,1,1,2
67,86,167,5,3,0,0
19,102,180,7,2,2,1
18,101,166,4,2,2,1
54,84,171,5,2,2,0
57,120,153,6,2,1,1
63,73,198,3,3,2,0
35,61,176,7,1,1,2
16,96,170,8,1,2,1
56,97,156,9,1,3,1
67,98,171,3,3,1,0
56,95,164,10,0,2,1
36,56,157,8,3,0,1
42,120,199,5,1,0,1
38,114,169,8,3,1,1
32,79,170,1,3,3,0
57,85,189,9,3,2,1
31,106,188,5,3,2,1
51,101,152,4,0,1,0
21,114,197,2,1,3,1
28,45,177,6,0,0,1
46,98,182,5,2,2,0
31,76,179,7,0,1,2
26,105,178,5,3,3,1
53,102,174,8,2,4,1
35,86,163,8,0,3,1
63,69,168,7,0,0,1
23,47,194,8,0,0,1
59,120,153,2,1,3,0
22,89,167,5,3,2,1
64,52,152,9,2,0,1
20,97,168,6,1,3,2
62,88,181,1,2,4,0
59,83,150,6,1,4,1
60,72,158,7,1,0,1
52,54,183,3,1,0,1
50,62,151,10,0,3,1
24,47,190,9,1,0,2
45,48,168,9,1,4,1
35,70,151,9,1,1,2
25,76,178,2,0,4,1
64,62,192,3,3,0,0
45,54,190,5,2,1,0
26,95,168,4,2,4,1
29,110,157,9,0,1,1
43,117,177,3,1,2,1
46,72,163,10,1,1,1
16,85,155,7,2,0,1
50,73,177,6,3,2,1
45,93,154,2,2,3,0
35,94,151,8,2,4,1
70,85,174,7,3,2,1
63,98,174,10,1,0,1
25,72,156,6,0,3,1
29,115,166,4,1,0,1
66,93,180,1,0,4,0
38,80,164,7,3,0,1
60,94,185,3,1,0,1
69,80,177,3,0,2,1
65,56,194,10,3,4,1
26,61,153,4,3,1,1
36,92,161,3,0,3,0
16,75,182,8,0,4,1
62,86,153,4,3,1,0
52,61,198,6,1,3,1
38,76,161,8,2,1,1
19,102,159,6,0,1,1
61,54,169,3,2,0,0
70,77,191,1,1,1,1
31,74,158,5,3,1,1
37,95,172,1,0,4,0
21,71,191,9,2,0,1
42,96,173,9,3,3,1
31,87,176,3,2,1,1
58,113,197,9,0,3,1
45,65,182,6,2,1,1
20,51,177,1,3,1,0
69,58,187,10,1,3,1
26,95,175,1,3,0,0
23,85,151,2,3,4,0
38,74,157,6,3,3,1
38,90,194,9,0,4,1
47,112,199,1,3,3,0
17,61,185,2,1,4,0
52,55,182,9,0,1,1
27,55,151,10,0,2,2
39,56,186,5,3,4,0
21,46,192,8,1,0,2
24,112,180,10,1,0,2
31,111,191,9,2,3,1
66,86,156,7,3,1,1
61,82,200,4,0,3,1
28,93,157,9,0,4,1
54,111,169,1,1,3,0
59,120,189,10,3,0,1
30,75,177,1,1,0,1
52,99,182,2,0,2,0
41,78,187,1,1,1,1
62,74,165,2,3,3,0
44,86,199,3,1,3,1
28,67,156,1,2,4,0
57,90,161,1,2,1,0
30,67,178,8,2,2,2
58,54,178,7,3,4,1
41,101,170,1,2,0,0
18,115,161,8,1,0,2
30,80,185,1,0,1,1
40,48,150,10,3,0,1
29,58,182,10,2,4,1
19,94,179,5,2,2,1
41,97,168,9,2,4,1
65,81,159,2,1,2,0
48,114,191,5,0,1,0
68,81,183,1,0,3,0
59,119,197,7,1,1,1
51,86,155,8,3,3,1
62,97,168,5,2,2,0
60,99,161,3,1,2,1
40,68,156,6,1,1,1
68,68,182,4,2,1,1
26,106,156,1,2,2,0
43,104,156,5,2,2,0
16,113,195,2,0,1,0
35,84,154,7,3,4,1
54,71,186,3,3,4,1
23,75,194,9,0,2,1
45,116,188,2,3,0,0
29,67,188,5,3,1,1
31,100,191,8,2,1,1
20,96,157,3,0,2,1
69,49,182,6,3,2,1
50,119,175,7,1,2,1
49,94,184,9,3,2,1
69,92,156,8,3,4,1
62,67,175,2,0,2,0
44,99,184,1,3,0,0
45,93,187,10,3,1,1
39,45,163,8,2,1,1
31,58,196,4,3,3,1
31,79,196,8,3,3,2
39,51,200,1,0,4,0
35,112,200,2,3,4,0
49,50,158,9,0,0,1
39,73,191,3,3,3,1
29,85,179,2,2,1,1
25,120,181,2,3,1,0
26,115,151,8,2,0,1
22,86,167,10,0,0,1
27,76,198,6,1,0,2
50,109,175,8,2,2,1
29,99,159,5,0,1,1
22,71,161,9,1,0,2
34,49,184,2,2,4,0
49,55,197,3,2,0,0
20,70,168,3,2,2,1
28,104,200,10,0,4,2
23,108,183,3,3,2,1
39,74,162,2,2,1,0
65,83,194,5,3,0,1
38,64,182,6,3,1,1
42,60,151,8,1,2,2
34,120,175,5,0,2,1
50,107,164,6,3,1,1
23,79,181,4,3,0,1
26,56,180,6,3,2,1
52,92,171,7,0,0,1
35,50,190,5,3,3,1
23,119,170,9,0,4,1
55,94,160,6,1,3,1
51,67,164,1,3,1,0
28,101,170,2,1,4,1
34,81,154,5,2,2,1
55,85,161,7,3,4,1
36,75,192,3,3,2,1
40,102,161,1,2,1,0
46,93,181,1,1,1,0
