edad,peso,altura,horas,objetivo,animo,nivel
58,61,162,5,3,2,1
59,65,160,7,1,1,2
27,109,157,3,3,1,1
29,88,163,2,0,0,0
58,66,195,8,3,4,1
52,72,151,5,0,4,0
46,65,184,2,0,3,0
17,66,185,6,1,3,1
45,79,200,8,0,4,1
58,62,166,10,1,1,2
43,88,164,6,0,4,1
33,52,195,6,1,3,2
61,71,177,8,2,1,1
68,81,166,8,2,3,1
59,69,172,6,0,4,1
26,75,156,9,3,4,1
25,107,200,5,3,1,1
33,77,156,6,3,0,1
18,88,174,7,1,2,2
40,55,182,7,2,0,1
55,112,195,8,1,3,1
66,76,199,1,2,0,0
57,59,169,4,2,0,1
45,53,185,4,3,3,0
21,49,194,3,1,0,1
30,100,195,4,3,1,1
32,120,171,3,2,0,1
51,114,179,10,3,2,1
47,65,191,7,0,4,1
17,112,196,6,3,2,1
16,76,157,9,3,2,1
30,98,186,4,1,0,1
18,100,184,1,1,0,1
24,99,168,2,1,2,1
21,88,167,10,0,4,1
21,90,193,1,0,1,1
15,62,192,10,2,4,1
28,98,197,8,1,1,2
43,56,198,3,2,2,0
36,96,158,5,0,4,0
27,80,193,9,1,2,2
62,109,155,7,3,1,1
30,58,176,7,0,4,1
46,88,188,5,3,2,1
41,49,160,7,2,0,1
24,75,168,5,1,2,2
54,91,192,9,3,0,1
20,54,178,8,3,0,1
15,84,178,10,2,2,1
36,70,169,8,0,3,1
22,104,156,10,1,0,2
70,53,179,10,2,2,1
41,119,175,10,1,1,1
32,80,171,9,3,0,1
42,84,179,4,1,2,1
33,55,195,9,1,1,2
66,69,152,2,2,1,0
70,58,181,5,3,4,0
34,107,200,2,0,2,1
61,70,187,5,1,4,1
64,110,185,1,0,4,0
26,109,171,7,3,2,1
62,62,173,5,1,2,1
56,102,199,5,3,3,1
15,77,153,6,2,1,1
50,95,186,2,1,0,0
42,117,194,6,1,0,1
54,118,175,7,3,4,1
30,112,180,6,1,4,2
28,57,151,4,0,3,1
17,61,176,9,0,2,1
47,81,158,8,2,2,1
26,116,176,1,0,1,0
36,115,193,7,2,3,1
25,92,174,8,1,0,2
36,63,167,5,3,3,1
55,46,183,1,2,0,0
63,89,169,7,1,2,1
26,108,169,3,2,1,1
40,98,184,4,1,2,1
58,93,195,6,0,2,1
19,66,171,7,3,3,2
34,75,179,7,2,3,2
38,45,161,9,3,3,1
65,61,154,2,0,4,0
23,88,185,5,1,1,2
69,75,174,5,1,0,1
45,62,152,9,0,0,1
32,78,150,4,2,1,1
16,73,159,4,2,0,0
21,109,170,4,1,1,1
15,80,166,5,2,1,0
38,64,195,7,2,0,1
16,107,152,6,0,0,1
40,47,195,9,0,0,1
52,75,187,4,3,2,1
42,67,154,7,3,3,1
37,113,197,4,1,1,1
17,69,190,4,0,4,0
21,118,195,4,0,3,1
50,77,152,2,3,0,0
44,64,167,2,0,2,0
59,100,165,6,2,1,1
53,101,200,8,2,3,1
66,96,178,1,1,0,0
62,88,198,4,1,1,1
40,84,159,5,1,4,1
20,97,169,7,1,0,2
59,57,163,8,3,3,1
47,109,185,7,3,3,1
27,86,155,7,2,1,1
62,56,155,8,2,4,1
15,112,181,8,3,0,1
23,64,182,4,0,2,1
29,70,168,6,2,0,2
41,120,153,8,1,4,1
67,46,162,6,1,4,1
27,76,152,10,0,4,1
34,54,184,3,3,4,1
19,101,152,2,2,4,0
44,101,164,9,3,0,1
40,46,151,7,1,4,2
23,87,159,5,1,4,1
59,79,183,6,3,4,1
46,71,187,9,3,0,1
20,82,178,5,3,3,1
15,47,157,2,2,2,0
31,47,187,6,2,4,1
25,104,178,8,2,4,1
51,61,198,10,2,0,1
39,75,197,7,1,0,1
48,112,174,3,3,2,0
63,53,169,10,1,1,1
43,105,190,9,2,0,1
70,102,189,9,1,3,1
20,68,198,9,0,4,1
34,113,176,10,0,1,1
65,112,195,5,0,1,0
60,91,153,7,0,1,1
58,77,173,4,3,2,1
42,96,171,5,1,1,1
65,63,178,7,3,1,1
35,84,181,5,0,3,1
49,104,184,10,2,0,1
25,103,176,9,3,1,1
67,50,162,3,3,0,0
63,64,173,5,2,3,1
57,61,200,9,0,0,1
40,47,169,3,1,0,1
20,114,176,3,0,4,1
42,63,182,1,1,0,0
64,66,178,4,0,0,1
52,71,183,9,0,0,1
36,107,198,1,0,2,0
49,101,196,5,0,2,1
39,86,187,5,1,3,1
27,58,170,3,0,0,1
47,66,161,5,0,2,1
60,74,183,4,1,3,1
15,108,171,4,3,3,0
57,93,159,9,2,3,1
60,54,189,8,0,2,1
15,96,195,8,2,2,1
47,105,167,10,2,1,1
16,90,183,9,1,0,2
17,56,199,9,2,1,1
69,104,186,9,0,1,1
53,94,200,2,2,3,0
40,80,156,10,3,2,1
20,48,189,3,3,1,1
46,106,160,5,0,1,0
50,73,188,1,1,3,1
43,88,174,4,3,2,0
16,65,156,9,1,4,2
32,118,186,4,2,1,1
45,84,180,8,3,0,1
17,117,192,1,0,0,0
64,107,167,1,3,4,0
21,51,174,5,0,1,1
69,110,165,7,0,3,1
40,111,198,5,0,4,0
34,72,199,3,3,2,1
21,55,150,1,1,3,1
52,67,195,2,2,1,0
44,81,200,6,1,0,2
46,120,182,5,3,0,0
41,90,172,1,2,2,0
44,55,151,3,2,4,1
49,85,184,10,2,3,1
38,89,180,7,3,3,1
48,50,151,10,1,0,2
48,65,189,7,1,1,1
66,112,166,6,1,4,1
58,49,157,6,0,2,1
30,70,166,8,3,1,2
41,110,173,7,0,2,1
47,61,164,10,1,1,2
65,70,183,1,0,3,0
64,91,162,3,3,3,0
15,65,171,9,0,4,1
43,101,155,8,1,4,1
58,99,186,10,3,0,1
16,104,165,9,3,3,1
34,63,198,7,1,1,2
20,110,170,7,0,1,1
43,78,196,6,3,0,1
67,49,160,4,0,1,0
35,80,181,1,1,4,1
17,115,159,3,2,4,0
44,49,200,1,3,1,0
43,47,169,6,3,4,1
61,78,192,3,1,3,1
33,107,184,8,1,4,2
64,60,200,1,3,0,0
54,51,177,2,1,0,0
45,78,152,7,0,4,1
38,49,196,6,2,1,1
15,75,189,10,2,0,1
52,116,196,1,2,0,0
18,65,168,6,0,0,2
43,67,184,9,2,4,1
24,106,173,10,1,3,2
36,97,199,1,0,4,0
29,91,180,1,1,2,1
50,108,166,6,2,1,1
22,57,179,8,2,0,1
41,67,197,3,1,2,1
51,94,157,9,3,0,1
58,97,182,10,2,0,1
30,98,175,7,2,0,1
68,86,195,8,0,2,1
16,119,188,9,3,1,1
58,79,198,8,1,1,2
61,98,160,10,2,1,1
30,90,197,5,0,3,1
29,89,191,10,3,2,2
37,52,154,4,3,3,1
27,81,167,2,2,3,0
32,120,171,1,3,0,0
29,94,154,2,1,2,1
41,82,198,4,0,0,1
34,88,154,1,0,4,0
59,52,187,3,0,1,0
52,113,167,7,0,2,1
58,66,181,6,2,4,1
39,83,165,7,1,2,1
55,45,194,3,0,3,0
16,106,177,3,1,4,1
70,47,169,5,1,1,1
22,117,195,3,3,2,1
20,89,176,9,0,2,1
53,75,178,8,0,1,1
29,97,167,2,3,2,0
29,115,185,10,2,4,1
36,82,195,7,1,4,2
24,92,154,1,1,4,1
69,114,167,3,3,1,0
53,81,195,2,0,3,0
18,113,192,6,1,1,2
64,101,174,5,2,0,0
33,114,162,7,1,2,2
47,73,199,10,2,0,1
56,48,173,5,0,2,0
68,98,160,10,2,3,1
64,93,158,2,1,4,0
46,78,159,6,1,4,1
50,97,169,8,3,0,1
24,46,163,3,0,4,1
49,108,190,8,3,1,1
45,108,161,9,3,1,1
69,61,154,5,3,4,1
54,92,177,4,0,4,0
32,104,191,4,1,2,1
15,111,158,9,2,1,1
54,81,176,9,3,0,1
16,70,184,8,1,1,2
64,109,179,5,3,2,0
18,65,156,2,1,4,1
24,54,175,6,2,4,1
70,55,156,2,3,0,0
47,88,177,5,3,2,0
32,52,171,8,1,3,2
48,71,161,1,3,4,0
41,116,150,5,0,4,0
49,105,150,6,0,1,1
22,63,171,1,3,2,1
45,66,197,9,1,2,1
24,45,198,3,2,3,1
69,65,173,7,2,0,1
51,54,177,9,3,4,1
58,56,200,7,2,4,1
20,54,164,9,1,2,2
62,101,179,2,2,3,0
44,73,159,4,3,4,0
38,57,183,2,2,3,0
65,84,152,1,1,2,0
24,100,175,10,3,1,1
63,81,172,2,2,3,0
67,62,180,2,0,4,0
56,104,182,4,0,2,0
45,58,172,9,2,1,1
61,98,161,2,2,3,0
45,109,196,10,3,2,1
70,67,195,5,3,2,0
56,96,150,10,1,0,1
41,85,153,6,0,0,1
70,71,174,9,3,1,1
33,69,169,7,1,4,2
65,86,181,4,3,2,1
51,54,161,3,0,0,1
29,71,176,10,1,2,2
17,72,161,8,2,0,1
47,78,174,7,0,0,1
26,106,193,9,2,4,1
64,45,165,10,1,3,1
56,89,167,1,0,3,0
38,69,193,2,0,1,0
22,106,160,7,0,2,1
38,52,191,7,1,4,1
56,53,151,10,0,0,1
39,62,171,6,0,0,1
70,80,176,2,3,4,0
63,64,193,5,0,4,0
34,55,152,5,1,4,2
24,115,193,3,0,2,1
42,56,186,10,0,2,1
17,113,162,6,3,3,1
68,83,177,3,0,3,1
22,54,163,1,3,4,1
57,96,160,2,1,3,0
23,114,166,1,0,1,0
54,80,198,3,1,3,1
48,81,164,1,1,1,0
69,106,178,6,1,0,1
65,63,191,10,1,1,1
54,84,174,9,1,4,1
55,105,191,5,3,4,0
58,78,177,6,2,0,1
29,60,190,3,1,0,1
48,108,171,9,0,4,1
24,76,190,7,1,3,2
18,49,199,1,2,2,0
65,106,187,7,1,4,1
40,104,183,5,2,2,0
67,114,182,1,3,3,0
70,71,190,9,2,1,1
62,79,169,4,1,4,1
30,48,193,8,1,0,2
29,90,181,6,1,2,2
51,71,165,5,3,3,1
29,51,155,4,0,0,1
44,88,191,1,0,3,0
37,66,197,9,2,4,1
39,117,172,8,2,4,1
57,69,185,8,0,2,1
52,62,175,7,0,2,1
21,62,198,2,0,0,0
15,72,152,1,1,0,0
55,45,183,5,2,2,0
40,47,167,5,0,1,0
19,55,189,1,2,1,0
16,100,186,9,1,1,1
15,116,176,2,0,0,0
41,78,185,4,2,2,1
62,105,157,10,1,2,1
25,49,160,7,2,4,1
38,46,185,1,1,1,0
48,66,163,9,3,4,1
25,68,166,8,2,4,2
46,117,154,6,1,0,1
67,115,158,7,0,0,1
45,81,181,8,0,2,1
66,91,152,10,1,3,1
45,56,160,1,3,2,0
32,82,199,3,3,4,1
64,115,182,8,0,3,1
56,49,188,6,0,1,1
42,50,183,3,2,0,0
61,78,192,4,0,4,1
25,102,198,2,1,1,1
22,105,185,1,3,3,0
27,88,173,2,1,2,1
18,108,177,9,0,1,1
51,51,199,8,2,1,1
66,58,199,2,1,0,0
28,52,191,1,2,3,0
39,65,168,1,0,3,0
19,70,166,8,3,2,2
53,117,161,5,3,3,0
60,87,178,3,3,0,0
31,119,187,8,1,2,2
20,102,177,6,2,1,1
52,54,172,1,2,0,0
41,113,157,9,2,3,1
39,106,176,1,3,2,0
49,73,175,1,0,4,0
33,74,192,8,3,2,2
53,76,176,2,2,3,0
42,79,188,9,2,0,1
42,79,162,1,3,4,0
60,51,157,6,2,1,1
52,113,174,1,1,4,0
59,74,191,5,3,0,1
29,93,161,7,1,3,2
35,83,193,5,1,3,2
61,90,167,5,3,2,0
62,69,172,7,0,1,1
50,112,177,10,2,0,1
68,109,151,6,0,3,1
43,97,163,9,2,1,1
48,110,181,2,0,2,0
42,63,160,4,0,1,1
55,80,175,6,1,0,2
49,75,156,5,3,0,0
55,91,170,4,3,0,0
22,89,157,6,0,0,1
37,119,187,6,0,2,1
23,47,176,5,2,2,1
67,75,190,7,1,0,2
65,114,175,6,1,3,1
27,103,175,3,3,2,1
39,111,172,6,3,4,1
41,73,196,2,1,3,0
23,80,150,8,2,2,1
64,95,159,7,0,3,1
18,111,170,8,0,1,1
26,94,195,6,0,0,2
44,118,198,10,2,4,1
69,45,187,9,0,2,1
42,58,155,8,2,1,1
69,106,172,5,1,1,1
67,74,152,8,3,1,1
30,88,151,9,0,4,1
30,88,194,8,0,1,2
32,55,162,3,0,4,1
40,89,171,3,2,3,0
60,69,161,4,3,4,1
38,89,154,3,3,1,0
47,113,150,6,3,1,1
59,55,150,7,1,2,2
46,109,172,2,0,4,0
41,113,187,5,0,4,0
49,67,169,9,1,3,2
60,48,189,7,3,2,1
47,75,164,10,3,3,1
43,99,155,5,3,4,0
63,80,189,4,1,0,1
68,103,180,1,1,3,0
31,85,168,2,3,2,0
28,77,171,6,0,1,2
27,85,196,6,1,0,2
26,108,192,8,0,1,1
56,119,176,4,1,0,1
16,80,158,8,2,2,1
63,110,163,10,1,0,1
29,60,192,8,2,0,1
23,116,194,1,1,3,1
15,103,152,7,3,1,1
25,83,162,4,3,3,1
49,72,173,9,0,1,1
61,97,195,10,2,0,1
24,67,193,6,2,4,1
43,73,200,5,3,2,0
20,80,196,2,1,1,1
38,111,171,4,3,2,0
45,78,150,3,0,0,0
62,63,194,6,3,2,1
47,74,193,5,3,4,0
27,103,167,3,1,0,1
63,105,159,5,2,3,0
62,103,154,3,3,0,0
56,114,153,6,3,4,1
33,90,195,2,2,0,1
17,118,186,3,2,4,0
63,57,189,9,0,3,1
59,100,153,4,3,0,0
69,75,157,6,0,4,1
23,74,184,4,0,2,1
61,68,169,5,1,1,1
50,88,164,3,1,2,1
24,70,191,6,2,1,1
61,53,196,1,0,4,0
42,113,180,1,3,4,0
46,68,170,5,2,4,1
17,105,157,6,2,1,1
57,64,195,1,3,1,0
25,71,164,10,3,3,2
52,53,172,4,2,1,0
56,86,189,1,1,0,1
61,68,198,3,2,2,0
46,112,192,2,0,1,0
18,66,150,10,0,4,1
48,96,197,10,2,3,1
22,119,189,1,3,3,0
37,53,161,6,1,1,2
33,120,156,1,0,2,0
15,110,184,7,0,3,1
54,78,152,4,2,1,0
40,79,168,3,0,3,0
22,78,177,5,1,3,2
57,115,150,2,2,1,0
15,53,155,3,2,3,1
20,101,194,9,1,0,2
18,45,192,5,3,2,1
32,50,186,3,3,4,1
48,98,189,8,0,2,1
19,104,195,10,1,3,2
43,50,178,5,1,3,1
40,51,195,4,0,1,0
68,88,190,7,3,2,1
21,64,175,8,0,2,2
54,60,193,6,2,1,1
65,120,190,9,0,1,1
36,59,150,10,1,0,2
47,97,182,5,1,2,1
53,97,168,3,0,2,0
60,90,175,6,0,2,1
15,120,173,5,1,4,1
30,70,197,10,1,0,2
51,95,167,3,3,4,0
36,67,189,7,0,4,1
64,86,180,8,2,3,1
52,64,197,5,0,4,0
22,49,156,4,0,2,1
33,103,199,2,1,2,1
42,70,155,7,0,0,1
57,54,176,10,1,3,1
35,70,195,9,0,0,1
70,61,197,4,1,1,1
20,111,181,1,1,2,1
56,101,173,10,0,3,1
29,79,188,6,0,2,2
60,120,182,10,3,4,1
25,75,186,1,2,4,1
58,115,179,10,3,3,1
50,80,155,8,0,4,1
35,111,175,4,2,4,1
50,53,157,7,2,3,1
32,111,163,3,1,2,1
66,99,174,2,3,4,0
21,50,189,2,3,0,0
70,112,161,6,1,1,1
42,108,195,2,2,0,0
30,95,187,8,0,0,1
52,95,192,2,0,2,0
41,60,160,7,3,3,1
42,116,174,7,0,4,1
50,61,178,3,0,3,0
55,117,162,7,1,2,1
56,87,188,8,2,2,1
43,85,160,4,1,4,1
18,82,169,5,0,0,1
29,57,151,6,3,4,2
52,107,195,1,3,0,0
63,58,198,3,0,2,0
57,118,196,3,1,0,1
62,92,172,10,3,4,1
45,89,173,6,0,4,1
36,99,189,2,2,2,0
49,112,185,4,3,3,0
24,96,194,3,3,0,1
40,66,184,1,1,3,0
17,115,183,2,0,1,0
66,54,184,6,3,0,1
26,45,175,9,1,4,2
58,81,155,7,0,1,1
43,70,192,10,2,3,1
64,73,159,3,2,0,0
52,74,156,4,2,2,0
18,62,151,6,1,4,2
58,45,168,7,0,3,1
23,60,157,1,3,0,1
34,71,164,9,0,0,2
47,113,186,1,3,1,0
17,97,198,4,1,0,1
60,95,159,9,2,0,1
22,86,186,7,3,2,2
60,95,183,9,0,1,1
53,90,167,6,2,3,1
48,80,159,10,0,3,1
68,54,191,10,3,3,1
58,114,165,4,2,3,0
47,82,180,1,0,2,0
55,67,188,4,2,4,0
63,97,152,10,0,4,1
15,87,190,4,1,2,1
30,84,189,3,1,4,2
68,73,150,10,3,3,1
53,81,183,10,3,1,1
30,116,179,9,2,2,1
68,101,197,9,2,4,1
36,45,173,8,0,4,1
16,67,160,5,1,3,1
63,112,193,3,1,3,1
58,54,184,8,2,0,1
23,46,177,1,1,3,1
21,69,193,3,3,0,1
32,65,195,7,1,3,2
47,105,163,2,2,2,0
45,61,172,3,1,1,1
16,66,152,3,1,2,1
21,99,174,10,2,1,1
24,92,176,5,2,1,1
39,103,169,9,0,2,1
51,95,175,1,0,1,0
24,87,185,3,1,0,2
38,89,170,1,2,1,0
64,69,174,9,3,1,1
47,90,166,8,2,4,1
57,74,197,8,1,4,1
44,119,173,10,0,1,1
59,56,152,7,1,2,2
15,105,171,3,0,0,0
48,63,191,8,1,1,1
43,65,179,6,2,2,1
64,81,152,1,3,4,0
52,69,200,7,1,4,1
24,78,151,1,3,0,0
27,96,194,2,2,2,1
54,58,178,3,0,1,0
66,72,192,5,0,1,0
32,111,168,9,3,3,1
32,103,198,6,3,2,2
20,82,196,8,1,0,2
33,95,192,7,3,3,2
49,116,181,2,3,1,0
17,119,179,8,0,3,1
39,110,159,4,0,4,0
35,87,187,9,1,3,2
44,116,153,7,3,4,1
61,60,179,2,3,1,0
56,51,164,4,1,3,1
21,64,184,4,0,4,1
45,47,177,9,1,0,1
20,98,174,6,0,4,1
36,85,181,7,2,2,1
35,86,180,7,2,4,2
29,78,168,9,0,1,1
55,68,184,7,1,2,2
70,46,170,7,1,1,1
53,97,195,4,2,2,1
26,55,187,8,0,0,1
54,102,194,9,3,4,1
59,67,180,4,3,3,1
34,84,172,8,3,3,1
57,77,170,7,1,0,2
48,57,159,6,0,1,1
60,92,155,4,0,3,0
56,73,171,2,3,2,0
33,111,179,10,0,0,1
36,118,180,2,3,3,0
53,91,195,6,0,2,1
45,52,177,2,1,0,0
66,48,191,7,3,2,1
27,73,159,10,0,4,1
63,93,160,2,1,3,0
24,81,199,2,0,4,1
31,66,171,4,1,2,2
49,80,195,3,2,2,1
62,117,173,10,0,3,1
63,79,150,10,2,1,1
29,45,167,2,0,2,0
20,62,192,2,0,1,0
36,45,200,2,1,1,0
43,69,152,4,1,4,1
24,85,155,8,0,4,1
44,51,151,8,0,3,1
57,119,166,4,0,1,0
61,86,195,7,0,2,1
21,50,161,4,2,3,1
58,99,153,6,3,0,1
30,106,154,10,1,1,2
18,95,178,3,0,2,1
62,68,165,10,0,3,1
28,55,151,10,0,1,2
20,79,178,9,1,3,2
35,87,195,7,2,4,2
28,50,155,2,2,3,1
30,94,179,3,2,3,1
17,46,198,4,3,3,0
16,74,179,8,0,4,1
64,94,157,7,0,0,1
65,110,179,6,2,0,1
23,57,194,8,3,0,1
20,85,159,3,3,3,1
42,47,151,4,3,1,1
39,87,191,3,0,0,1
42,75,192,8,2,0,1
51,52,188,2,3,0,0
70,48,197,8,2,3,1
15,55,192,8,1,4,1
57,45,166,3,3,4,0
23,82,195,4,3,4,1
65,94,155,5,3,3,0
68,86,186,1,0,1,0
35,63,174,9,3,4,2
52,84,150,1,1,0,0
43,48,189,5,2,4,0
27,53,183,1,1,3,1
27,110,162,9,2,0,1
51,112,192,6,3,2,1
27,60,167,2,2,2,1
52,115,188,9,2,2,1
70,62,169,4,3,1,1
40,59,151,7,1,3,2
22,68,153,6,2,2,1
31,91,154,6,3,4,1
40,71,195,7,0,0,1
59,96,169,7,3,2,1
20,112,187,9,0,0,1
47,78,167,4,0,2,0
64,94,191,10,3,4,1
50,51,151,3,3,3,1
28,109,194,8,1,0,2
40,91,160,8,2,3,1
25,69,176,8,0,4,2
17,115,195,4,0,4,0
67,64,195,4,2,3,0
59,93,200,5,2,2,1
67,77,189,6,3,1,1
36,95,186,9,3,0,1
44,61,190,1,0,1,0
20,120,166,10,3,4,1
55,114,162,4,1,3,1
41,85,190,5,1,4,1
39,118,180,10,0,0,1
55,88,152,1,2,3,0
21,79,163,5,0,0,1
53,113,197,10,3,3,1
56,79,168,5,0,3,0
61,92,197,2,1,2,1
49,94,193,2,2,0,0
61,84,176,8,0,2,1
28,120,168,7,1,4,2
32,57,185,4,3,2,1
34,59,198,9,2,0,1
52,58,151,2,3,0,0
35,115,174,2,2,4,0
69,48,193,3,1,2,1
30,87,160,9,2,4,1
47,51,164,6,0,2,1
27,113,167,10,3,1,1
22,119,194,3,3,2,1
37,60,199,5,2,2,0
18,49,177,6,0,4,1
63,48,184,2,2,2,0
40,46,195,4,0,2,0
62,93,183,9,0,2,1
26,105,189,5,1,3,1
65,90,193,8,1,1,2
52,101,176,6,1,1,1
56,72,156,1,3,1,0
70,78,168,10,3,4,1
29,67,198,7,3,0,1
16,62,195,7,0,1,1
65,105,199,10,2,1,1
25,105,154,8,1,4,2
42,47,200,2,1,4,0
30,52,151,5,2,3,1
64,117,182,7,0,0,1
22,109,179,8,3,4,1
56,58,191,10,0,1,1
17,78,195,5,1,3,1
48,48,197,4,2,3,0
16,97,170,2,0,4,0
37,84,184,6,0,2,1
70,97,189,7,3,3,1
68,90,182,1,3,2,0
39,106,181,10,1,2,1
22,53,164,4,0,2,1
54,114,158,1,1,4,0
62,91,164,9,2,4,1
69,104,165,3,2,1,0
45,60,180,2,1,3,0
31,108,168,2,3,3,0
21,60,188,3,3,1,1
19,88,169,9,3,3,1
17,91,162,10,2,0,1
21,84,188,2,2,3,1
47,69,157,5,3,2,0
26,71,196,2,2,3,0
52,119,163,1,2,0,0
44,116,195,6,1,2,1
48,52,193,3,3,2,0
31,97,183,3,2,4,1
25,106,177,3,1,3,1
15,57,172,9,0,4,1
68,96,173,5,1,0,1
58,117,165,1,1,0,0
54,87,182,4,3,4,1
61,58,174,10,0,2,1
68,117,163,8,3,1,1
43,97,197,8,3,4,1
25,113,155,6,3,1,1
48,63,193,9,3,3,1
52,60,184,6,1,0,1
32,90,195,7,2,4,2
35,62,152,7,3,1,2
63,52,150,1,1,2,1
69,72,174,7,2,4,1
61,95,165,10,2,1,1
54,115,150,9,1,2,1
35,93,162,4,2,1,1
68,104,199,3,3,4,1
35,88,176,9,2,2,1
20,59,160,10,1,1,2
21,86,200,1,1,2,1
69,98,168,10,3,3,1
38,74,164,3,2,1,0
52,99,196,6,3,2,1
39,78,180,4,3,3,1
34,58,156,4,0,4,1
47,80,173,10,0,0,1
39,108,151,10,2,4,1
54,91,182,9,0,4,1
31,102,188,5,2,4,1
48,107,198,8,0,3,1
46,70,164,3,0,4,1
61,51,182,8,0,4,1
24,47,198,10,2,0,1
43,112,151,9,2,1,1
16,64,188,5,2,1,0
62,91,180,2,1,3,0
28,66,186,4,0,1,1
30,119,169,5,3,0,1
68,117,168,4,0,4,0
31,65,198,4,0,0,1
31,49,159,7,0,4,1
60,61,154,10,0,4,1
20,119,157,2,0,1,0
70,85,168,3,2,4,0
21,91,189,10,2,3,2
55,48,171,10,2,4,1
30,118,181,6,3,0,1
51,98,194,5,1,4,1
67,51,186,4,3,3,0
15,85,155,8,2,0,1
53,54,165,4,2,1,0
19,114,195,6,2,4,1
43,46,186,8,0,4,1
52,106,186,2,3,1,0
68,60,157,5,2,4,1
36,81,198,10,1,3,2
41,59,179,9,1,4,1
22,84,167,5,1,1,1
70,89,170,9,3,1,1
69,62,178,3,0,1,0
26,63,154,1,3,3,1
59,97,182,4,3,4,0
49,73,200,8,0,1,1
48,77,183,6,2,3,1
33,60,158,6,3,3,2
50,47,184,10,1,1,1
16,67,170,5,2,4,1
48,118,193,8,1,3,1
23,80,175,6,1,0,2
28,80,167,5,0,1,1
33,92,199,5,2,3,1
61,114,169,5,3,1,0
59,109,184,5,0,2,0
16,85,168,9,2,0,1
63,56,159,3,3,2,1
22,51,161,2,0,1,0
59,81,188,10,2,4,1
38,119,150,10,2,1,1
70,45,174,6,0,2,1
24,96,182,4,1,3,1
26,110,196,3,2,2,1
43,105,168,10,3,0,1
28,99,194,4,2,4,1
63,110,158,4,1,1,1
56,103,151,1,1,2,0
18,86,192,10,0,3,2
54,52,164,7,3,1,1
18,96,152,1,2,4,0
63,103,159,9,1,3,1
69,114,192,9,1,3,1
16,102,169,4,1,0,1
32,46,160,2,1,2,1
20,45,185,8,0,3,1
66,48,154,4,3,3,1
42,47,199,10,0,3,1
67,46,162,10,2,4,1
69,46,158,7,3,4,1
60,103,168,9,2,2,1
28,67,171,4,1,2,2
38,82,158,1,3,4,0
34,51,157,9,3,0,2
15,93,197,2,0,1,0
38,82,160,1,0,4,0
31,111,160,10,3,0,1
28,99,188,4,3,3,1
32,59,165,3,0,4,1
43,119,156,2,2,0,0
44,64,191,2,2,1,0
55,70,191,10,0,1,1
54,120,183,7,3,4,1
65,117,188,6,2,2,1
48,109,150,6,3,4,1
54,95,176,2,2,0,0
25,71,195,7,1,0,2
70,109,198,8,2,1,1
34,69,175,6,0,3,2
58,107,163,4,2,4,0
62,76,195,10,1,2,1
51,114,172,5,1,1,1
47,48,179,6,2,3,1
28,89,153,4,2,4,1
24,78,152,3,3,4,1
36,103,177,1,2,1,0
49,72,187,1,1,0,1
30,108,177,3,1,0,1
51,82,163,4,2,2,0
66,110,166,7,2,3,1
53,78,170,10,3,0,1
35,66,171,10,2,0,2
47,59,181,6,1,1,1
34,57,163,3,3,3,1
60,55,158,6,0,4,1
63,47,175,4,0,0,0
26,66,198,2,0,1,0
51,106,150,6,1,0,1
55,74,198,7,0,0,1
62,96,183,3,2,4,0
62,101,160,4,0,0,0
22,82,177,4,2,4,1
53,83,181,10,2,4,1
43,101,179,7,2,0,1
48,72,192,8,1,1,1
36,47,185,7,1,4,1
48,91,162,1,1,3,0
57,100,180,3,1,4,1
35,86,193,3,2,4,1
40,52,179,7,1,3,1
70,60,165,7,3,3,1
46,72,183,7,0,0,1
25,71,152,7,3,4,1
49,45,151,7,3,4,1
45,102,160,3,2,3,0
62,54,192,4,3,1,0
15,69,173,5,0,0,1
61,93,170,5,0,1,0
65,107,171,4,3,2,0
27,91,169,10,1,0,2
40,86,170,1,3,1,0
34,103,194,9,0,3,1
67,63,156,8,2,0,1
40,78,173,10,3,1,1
67,99,161,6,1,1,1
69,108,150,4,1,0,1
21,62,199,4,0,4,1
44,106,184,8,2,0,1
40,85,196,6,1,2,2
27,73,198,4,0,0,1
21,48,165,1,3,0,0
51,115,154,9,3,1,1
18,78,157,10,0,1,1
17,48,168,5,1,0,1
54,46,196,4,0,4,0
54,46,160,8,1,0,1
38,50,170,2,0,2,0
56,98,179,3,0,1,0
40,90,166,1,0,1,0
32,82,161,7,3,1,1
32,57,176,3,0,1,1
70,96,187,8,2,0,1
50,113,184,3,1,0,1
37,83,180,4,3,3,1
64,86,180,4,3,2,1
20,87,157,10,1,2,2
59,74,154,6,3,0,1
43,58,169,3,2,4,1
18,116,172,8,1,0,2
31,90,152,2,1,1,1
15,63,166,7,3,0,1
39,51,167,4,0,4,0
46,79,194,8,0,3,1
22,72,171,5,2,4,1
45,55,161,3,3,0,1
59,78,170,5,1,2,1
48,105,181,4,3,3,0
59,57,187,8,0,4,1
65,67,167,6,2,3,1
50,107,167,1,3,0,0
28,82,200,6,2,1,2
48,97,178,3,0,3,0
37,117,188,4,2,1,0
41,97,159,6,2,3,1
43,50,181,5,2,1,0
17,67,155,3,3,1,0
32,94,190,8,1,2,2
32,102,178,7,2,3,1
18,105,190,1,2,2,0
49,84,171,8,0,2,1
63,115,182,7,3,1,1
47,93,156,8,2,1,1
15,61,193,10,2,0,1
17,65,167,3,2,3,1
